ID,Status
ID_16766,1
ID_16767,1
ID_16768,1
ID_16769,1
ID_16770,1
ID_16771,1
ID_16772,1
ID_16773,1
ID_16774,1
ID_16775,1
ID_16776,1
ID_16777,1
ID_16778,1
ID_16779,1
ID_16780,2
ID_16781,1
ID_16782,2
ID_16783,1
ID_16784,1
ID_16785,1
ID_16786,1
ID_16787,1
ID_16788,1
ID_16789,1
ID_16790,1
ID_16791,1
ID_16792,1
ID_16793,1
ID_16794,2
ID_16795,2
ID_16796,1
ID_16797,1
ID_16798,1
ID_16799,1
ID_16800,2
ID_16801,1
ID_16802,2
ID_16803,1
ID_16804,2
ID_16805,1
ID_16806,1
ID_16807,1
ID_16808,1
ID_16809,2
ID_16810,2
ID_16811,2
ID_16812,2
ID_16813,1
ID_16814,1
ID_16815,2
ID_16816,1
ID_16817,1
ID_16818,1
ID_16819,1
ID_16820,1
ID_16821,2
ID_16822,1
ID_16823,1
ID_16824,1
ID_16825,1
ID_16826,1
ID_16827,1
ID_16828,1
ID_16829,1
ID_16830,1
ID_16831,1
ID_16832,1
ID_16833,1
ID_16834,2
ID_16835,1
ID_16836,2
ID_16837,1
ID_16838,1
ID_16839,1
ID_16840,1
ID_16841,1
ID_16842,1
ID_16843,1
ID_16844,1
ID_16845,1
ID_16846,1
ID_16847,1
ID_16848,2
ID_16849,1
ID_16850,1
ID_16851,1
ID_16852,2
ID_16853,1
ID_16854,2
ID_16855,1
ID_16856,2
ID_16857,2
ID_16858,1
ID_16859,1
ID_16860,1
ID_16861,1
ID_16862,1
ID_16863,1
ID_16864,2
ID_16865,2
ID_16866,2
ID_16867,2
ID_16868,1
ID_16869,1
ID_16870,1
ID_16871,2
ID_16872,2
ID_16873,2
ID_16874,2
ID_16875,2
ID_16876,1
ID_16877,1
ID_16878,1
ID_16879,1
ID_16880,2
ID_16881,1
ID_16882,1
ID_16883,2
ID_16884,1
ID_16885,1
ID_16886,1
ID_16887,1
ID_16888,2
ID_16889,2
ID_16890,1
ID_16891,2
ID_16892,1
ID_16893,2
ID_16894,1
ID_16895,2
ID_16896,1
ID_16897,1
ID_16898,1
ID_16899,1
ID_16900,1
ID_16901,1
ID_16902,1
ID_16903,1
ID_16904,1
ID_16905,1
ID_16906,1
ID_16907,1
ID_16908,1
ID_16909,1
ID_16910,2
ID_16911,1
ID_16912,2
ID_16913,1
ID_16914,1
ID_16915,1
ID_16916,1
ID_16917,1
ID_16918,1
ID_16919,1
ID_16920,1
ID_16921,1
ID_16922,1
ID_16923,1
ID_16924,2
ID_16925,2
ID_16926,1
ID_16927,1
ID_16928,1
ID_16929,1
ID_16930,2
ID_16931,1
ID_16932,2
ID_16933,1
ID_16934,2
ID_16935,1
ID_16936,1
ID_16937,1
ID_16938,1
ID_16939,2
ID_16940,2
ID_16941,2
ID_16942,2
ID_16943,1
ID_16944,1
ID_16945,2
ID_16946,1
ID_16947,1
ID_16948,1
ID_16949,1
ID_16950,1
ID_16951,2
ID_16952,1
ID_16953,1
ID_16954,1
ID_16955,1
ID_16956,1
ID_16957,1
ID_16958,1
ID_16959,1
ID_16960,1
ID_16961,1
ID_16962,1
ID_16963,1
ID_16964,2
ID_16965,1
ID_16966,2
ID_16967,1
ID_16968,1
ID_16969,1
ID_16970,1
ID_16971,1
ID_16972,1
ID_16973,1
ID_16974,1
ID_16975,1
ID_16976,1
ID_16977,1
ID_16978,2
ID_16979,1
ID_16980,1
ID_16981,1
ID_16982,2
ID_16983,1
ID_16984,1
ID_16985,1
ID_16986,1
ID_16987,1
ID_16988,1
ID_16989,1
ID_16990,1
ID_16991,2
ID_16992,1
ID_16993,1
ID_16994,1
ID_16995,2
ID_16996,1
ID_16997,1
ID_16998,2
ID_16999,1
ID_17000,2
ID_17001,1
ID_17002,1
ID_17003,1
ID_17004,1
ID_17005,1
ID_17006,1
ID_17007,2
ID_17008,1
ID_17009,1
ID_17010,1
ID_17011,2
ID_17012,2
ID_17013,1
ID_17014,1
ID_17015,2
ID_17016,2
ID_17017,2
ID_17018,1
ID_17019,2
ID_17020,1
ID_17021,1
ID_17022,1
ID_17023,1
ID_17024,2
ID_17025,2
ID_17026,1
ID_17027,2
ID_17028,2
ID_17029,1
ID_17030,1
ID_17031,1
ID_17032,1
ID_17033,1
ID_17034,1
ID_17035,1
ID_17036,1
ID_17037,1
ID_17038,1
ID_17039,2
ID_17040,2
ID_17041,1
ID_17042,2
ID_17043,1
ID_17044,1
ID_17045,1
ID_17046,1
ID_17047,1
ID_17048,1
ID_17049,1
ID_17050,1
ID_17051,1
ID_17052,2
ID_17053,1
ID_17054,1
ID_17055,1
ID_17056,1
ID_17057,1
ID_17058,2
ID_17059,1
ID_17060,1
ID_17061,2
ID_17062,1
ID_17063,1
ID_17064,1
ID_17065,2
ID_17066,1
ID_17067,1
ID_17068,1
ID_17069,2
ID_17070,1
ID_17071,1
ID_17072,1
ID_17073,1
ID_17074,1
ID_17075,1
ID_17076,1
ID_17077,1
ID_17078,1
ID_17079,1
ID_17080,1
ID_17081,1
ID_17082,1
ID_17083,2
ID_17084,2
ID_17085,1
ID_17086,2
ID_17087,1
ID_17088,2
ID_17089,2
ID_17090,2
ID_17091,2
ID_17092,2
ID_17093,2
ID_17094,1
ID_17095,2
ID_17096,1
ID_17097,2
ID_17098,2
ID_17099,1
ID_17100,1
ID_17101,1
ID_17102,1
ID_17103,1
ID_17104,1
ID_17105,2
ID_17106,1
ID_17107,2
ID_17108,2
ID_17109,1
ID_17110,1
ID_17111,1
ID_17112,1
ID_17113,1
ID_17114,2
ID_17115,2
ID_17116,1
ID_17117,1
ID_17118,1
ID_17119,1
ID_17120,1
ID_17121,1
ID_17122,1
ID_17123,2
ID_17124,1
ID_17125,1
ID_17126,1
ID_17127,1
ID_17128,2
ID_17129,1
ID_17130,1
ID_17131,1
ID_17132,1
ID_17133,2
ID_17134,1
ID_17135,1
ID_17136,2
ID_17137,1
ID_17138,1
ID_17139,1
ID_17140,1
ID_17141,1
ID_17142,1
ID_17143,1
ID_17144,1
ID_17145,1
ID_17146,1
ID_17147,1
ID_17148,1
ID_17149,1
ID_17150,1
ID_17151,1
ID_17152,1
ID_17153,1
ID_17154,1
ID_17155,1
ID_17156,1
ID_17157,1
ID_17158,1
ID_17159,1
ID_17160,1
ID_17161,1
ID_17162,1
ID_17163,1
ID_17164,1
ID_17165,2
ID_17166,1
ID_17167,1
ID_17168,2
ID_17169,1
ID_17170,1
ID_17171,1
ID_17172,2
ID_17173,1
ID_17174,1
ID_17175,1
ID_17176,2
ID_17177,2
ID_17178,1
ID_17179,1
ID_17180,1
ID_17181,2
ID_17182,1
ID_17183,1
ID_17184,1
ID_17185,2
ID_17186,2
ID_17187,2
ID_17188,1
ID_17189,1
ID_17190,1
ID_17191,1
ID_17192,1
ID_17193,1
ID_17194,1
ID_17195,2
ID_17196,1
ID_17197,1
ID_17198,2
ID_17199,2
ID_17200,1
ID_17201,2
ID_17202,1
ID_17203,1
ID_17204,1
ID_17205,1
ID_17206,2
ID_17207,1
ID_17208,1
ID_17209,1
ID_17210,1
ID_17211,2
ID_17212,1
ID_17213,2
ID_17214,1
ID_17215,1
ID_17216,1
ID_17217,1
ID_17218,1
ID_17219,2
ID_17220,1
ID_17221,2
ID_17222,1
ID_17223,2
ID_17224,1
ID_17225,1
ID_17226,1
ID_17227,1
ID_17228,1
ID_17229,1
ID_17230,1
ID_17231,1
ID_17232,1
ID_17233,1
ID_17234,1
ID_17235,2
ID_17236,2
ID_17237,2
ID_17238,1
ID_17239,1
ID_17240,1
ID_17241,2
ID_17242,1
ID_17243,1
ID_17244,1
ID_17245,1
ID_17246,1
ID_17247,2
ID_17248,2
ID_17249,1
ID_17250,1
ID_17251,1
ID_17252,1
ID_17253,1
ID_17254,2
ID_17255,1
ID_17256,1
ID_17257,1
ID_17258,2
ID_17259,2
ID_17260,1
ID_17261,1
ID_17262,1
ID_17263,1
ID_17264,2
ID_17265,1
ID_17266,2
ID_17267,1
ID_17268,1
ID_17269,1
ID_17270,2
ID_17271,1
ID_17272,1
ID_17273,1
ID_17274,2
ID_17275,1
ID_17276,2
ID_17277,1
ID_17278,1
ID_17279,1
ID_17280,2
ID_17281,1
ID_17282,2
ID_17283,2
ID_17284,1
ID_17285,1
ID_17286,2
ID_17287,1
ID_17288,2
ID_17289,1
ID_17290,1
ID_17291,1
ID_17292,1
ID_17293,1
ID_17294,1
ID_17295,2
ID_17296,2
ID_17297,1
ID_17298,2
ID_17299,2
ID_17300,1
ID_17301,1
ID_17302,2
ID_17303,1
ID_17304,1
ID_17305,1
ID_17306,2
ID_17307,1
ID_17308,2
ID_17309,2
ID_17310,2
ID_17311,2
ID_17312,2
ID_17313,1
ID_17314,1
ID_17315,1
ID_17316,2
ID_17317,1
ID_17318,1
ID_17319,1
ID_17320,1
ID_17321,1
ID_17322,1
ID_17323,1
ID_17324,1
ID_17325,2
ID_17326,1
ID_17327,2
ID_17328,1
ID_17329,1
ID_17330,1
ID_17331,1
ID_17332,2
ID_17333,1
ID_17334,1
ID_17335,1
ID_17336,1
ID_17337,1
ID_17338,2
ID_17339,1
ID_17340,1
ID_17341,1
ID_17342,2
ID_17343,1
ID_17344,2
ID_17345,2
ID_17346,2
ID_17347,2
ID_17348,2
ID_17349,2
ID_17350,2
ID_17351,1
ID_17352,1
ID_17353,1
ID_17354,2
ID_17355,1
ID_17356,2
ID_17357,2
ID_17358,1
ID_17359,1
ID_17360,2
ID_17361,1
ID_17362,2
ID_17363,1
ID_17364,1
ID_17365,1
ID_17366,2
ID_17367,1
ID_17368,1
ID_17369,2
ID_17370,1
ID_17371,1
ID_17372,1
ID_17373,1
ID_17374,1
ID_17375,1
ID_17376,1
ID_17377,1
ID_17378,2
ID_17379,1
ID_17380,1
ID_17381,1
ID_17382,1
ID_17383,2
ID_17384,1
ID_17385,1
ID_17386,2
ID_17387,1
ID_17388,1
ID_17389,2
ID_17390,1
ID_17391,1
ID_17392,1
ID_17393,1
ID_17394,2
ID_17395,1
ID_17396,2
ID_17397,2
ID_17398,1
ID_17399,1
ID_17400,2
ID_17401,1
ID_17402,1
ID_17403,1
ID_17404,2
ID_17405,1
ID_17406,2
ID_17407,1
ID_17408,1
ID_17409,2
ID_17410,1
ID_17411,2
ID_17412,1
ID_17413,1
ID_17414,2
ID_17415,1
ID_17416,2
ID_17417,2
ID_17418,2
ID_17419,1
ID_17420,1
ID_17421,1
ID_17422,1
ID_17423,1
ID_17424,1
ID_17425,1
ID_17426,1
ID_17427,2
ID_17428,2
ID_17429,1
ID_17430,1
ID_17431,1
ID_17432,1
ID_17433,1
ID_17434,1
ID_17435,1
ID_17436,1
ID_17437,2
ID_17438,1
ID_17439,2
ID_17440,2
ID_17441,1
ID_17442,1
ID_17443,1
ID_17444,1
ID_17445,1
ID_17446,1
ID_17447,2
ID_17448,2
ID_17449,2
ID_17450,2
ID_17451,1
ID_17452,1
ID_17453,1
ID_17454,2
ID_17455,2
ID_17456,2
ID_17457,2
ID_17458,2
ID_17459,1
ID_17460,1
ID_17461,1
ID_17462,1
ID_17463,2
ID_17464,1
ID_17465,1
ID_17466,2
ID_17467,1
ID_17468,1
ID_17469,1
ID_17470,1
ID_17471,2
ID_17472,2
ID_17473,1
ID_17474,2
ID_17475,1
ID_17476,2
ID_17477,1
ID_17478,2
ID_17479,1
ID_17480,1
ID_17481,1
ID_17482,1
ID_17483,1
ID_17484,1
ID_17485,1
ID_17486,1
ID_17487,1
ID_17488,1
ID_17489,1
ID_17490,1
ID_17491,1
ID_17492,1
ID_17493,2
ID_17494,1
ID_17495,2
ID_17496,1
ID_17497,1
ID_17498,1
ID_17499,1
ID_17500,1
ID_17501,1
ID_17502,1
ID_17503,1
ID_17504,1
ID_17505,1
ID_17506,1
ID_17507,2
ID_17508,2
ID_17509,1
ID_17510,1
ID_17511,1
ID_17512,1
ID_17513,2
ID_17514,1
ID_17515,2
ID_17516,1
ID_17517,2
ID_17518,1
ID_17519,1
ID_17520,1
ID_17521,1
ID_17522,2
ID_17523,2
ID_17524,2
ID_17525,2
ID_17526,1
ID_17527,1
ID_17528,2
ID_17529,1
ID_17530,1
ID_17531,1
ID_17532,1
ID_17533,1
ID_17534,2
ID_17535,1
ID_17536,1
ID_17537,1
ID_17538,1
ID_17539,1
ID_17540,1
ID_17541,1
ID_17542,1
ID_17543,1
ID_17544,1
ID_17545,1
ID_17546,1
ID_17547,2
ID_17548,1
ID_17549,2
ID_17550,1
ID_17551,1
ID_17552,1
ID_17553,1
ID_17554,1
ID_17555,1
ID_17556,1
ID_17557,1
ID_17558,2
ID_17559,1
ID_17560,1
ID_17561,2
ID_17562,1
ID_17563,1
ID_17564,1
ID_17565,1
ID_17566,1
ID_17567,1
ID_17568,1
ID_17569,1
ID_17570,2
ID_17571,1
ID_17572,1
ID_17573,1
ID_17574,1
ID_17575,2
ID_17576,1
ID_17577,1
ID_17578,2
ID_17579,1
ID_17580,1
ID_17581,2
ID_17582,1
ID_17583,1
ID_17584,1
ID_17585,1
ID_17586,2
ID_17587,1
ID_17588,2
ID_17589,2
ID_17590,1
ID_17591,1
ID_17592,2
ID_17593,1
ID_17594,1
ID_17595,1
ID_17596,2
ID_17597,1
ID_17598,2
ID_17599,1
ID_17600,1
ID_17601,2
ID_17602,1
ID_17603,2
ID_17604,1
ID_17605,1
ID_17606,2
ID_17607,1
ID_17608,2
ID_17609,2
ID_17610,2
ID_17611,1
ID_17612,1
ID_17613,1
ID_17614,1
ID_17615,1
ID_17616,1
ID_17617,1
ID_17618,1
ID_17619,2
ID_17620,2
ID_17621,1
ID_17622,1
ID_17623,1
ID_17624,1
ID_17625,1
ID_17626,1
ID_17627,1
ID_17628,1
ID_17629,2
ID_17630,1
ID_17631,2
ID_17632,2
ID_17633,1
ID_17634,1
ID_17635,1
ID_17636,1
ID_17637,1
ID_17638,1
ID_17639,2
ID_17640,2
ID_17641,2
ID_17642,2
ID_17643,1
ID_17644,1
ID_17645,1
ID_17646,2
ID_17647,2
ID_17648,2
ID_17649,2
ID_17650,2
ID_17651,1
ID_17652,1
ID_17653,1
ID_17654,1
ID_17655,2
ID_17656,1
ID_17657,1
ID_17658,2
ID_17659,1
ID_17660,1
ID_17661,1
ID_17662,1
ID_17663,2
ID_17664,2
ID_17665,1
ID_17666,2
ID_17667,1
ID_17668,2
ID_17669,1
ID_17670,2
ID_17671,1
ID_17672,1
ID_17673,1
ID_17674,1
ID_17675,1
ID_17676,1
ID_17677,1
ID_17678,1
ID_17679,1
ID_17680,1
ID_17681,1
ID_17682,1
ID_17683,1
ID_17684,1
ID_17685,2
ID_17686,1
ID_17687,2
ID_17688,1
ID_17689,1
ID_17690,1
ID_17691,1
ID_17692,1
ID_17693,1
ID_17694,1
ID_17695,1
ID_17696,1
ID_17697,1
ID_17698,1
ID_17699,2
ID_17700,2
ID_17701,1
ID_17702,1
ID_17703,1
ID_17704,1
ID_17705,2
ID_17706,1
ID_17707,2
ID_17708,1
ID_17709,2
ID_17710,1
ID_17711,1
ID_17712,1
ID_17713,1
ID_17714,2
ID_17715,2
ID_17716,2
ID_17717,2
ID_17718,1
ID_17719,1
ID_17720,2
ID_17721,1
ID_17722,1
ID_17723,1
ID_17724,1
ID_17725,1
ID_17726,2
ID_17727,1
ID_17728,1
ID_17729,1
ID_17730,1
ID_17731,1
ID_17732,1
ID_17733,1
ID_17734,1
ID_17735,1
ID_17736,1
ID_17737,1
ID_17738,1
ID_17739,2
ID_17740,1
ID_17741,2
ID_17742,1
ID_17743,1
ID_17744,1
ID_17745,1
ID_17746,1
ID_17747,1
ID_17748,1
ID_17749,1
ID_17750,1
ID_17751,1
ID_17752,1
ID_17753,2
ID_17754,1
ID_17755,1
ID_17756,1
ID_17757,2
ID_17758,1
ID_17759,1
ID_17760,1
ID_17761,1
ID_17762,1
ID_17763,1
ID_17764,1
ID_17765,1
ID_17766,2
ID_17767,1
ID_17768,1
ID_17769,1
ID_17770,2
ID_17771,1
ID_17772,1
ID_17773,2
ID_17774,1
ID_17775,2
ID_17776,1
ID_17777,1
ID_17778,1
ID_17779,1
ID_17780,1
ID_17781,1
ID_17782,2
ID_17783,1
ID_17784,1
ID_17785,1
ID_17786,2
ID_17787,2
ID_17788,1
ID_17789,1
ID_17790,2
ID_17791,2
ID_17792,2
ID_17793,1
ID_17794,2
ID_17795,1
ID_17796,1
ID_17797,1
ID_17798,1
ID_17799,2
ID_17800,2
ID_17801,1
ID_17802,2
ID_17803,2
ID_17804,1
ID_17805,1
ID_17806,1
ID_17807,1
ID_17808,1
ID_17809,1
ID_17810,1
ID_17811,1
ID_17812,1
ID_17813,1
ID_17814,2
ID_17815,2
ID_17816,1
ID_17817,2
ID_17818,1
ID_17819,1
ID_17820,1
ID_17821,1
ID_17822,1
ID_17823,1
ID_17824,1
ID_17825,1
ID_17826,1
ID_17827,2
ID_17828,1
ID_17829,1
ID_17830,1
ID_17831,1
ID_17832,1
ID_17833,2
ID_17834,1
ID_17835,1
ID_17836,2
ID_17837,1
ID_17838,1
ID_17839,1
ID_17840,2
ID_17841,1
ID_17842,1
ID_17843,1
ID_17844,2
ID_17845,1
ID_17846,1
ID_17847,1
ID_17848,1
ID_17849,1
ID_17850,1
ID_17851,1
ID_17852,1
ID_17853,1
ID_17854,1
ID_17855,1
ID_17856,1
ID_17857,1
ID_17858,2
ID_17859,2
ID_17860,1
ID_17861,2
ID_17862,1
ID_17863,2
ID_17864,2
ID_17865,2
ID_17866,2
ID_17867,2
ID_17868,2
ID_17869,1
ID_17870,2
ID_17871,1
ID_17872,2
ID_17873,2
ID_17874,1
ID_17875,1
ID_17876,1
ID_17877,1
ID_17878,1
ID_17879,1
ID_17880,2
ID_17881,1
ID_17882,2
ID_17883,2
ID_17884,1
ID_17885,1
ID_17886,1
ID_17887,1
ID_17888,1
ID_17889,2
ID_17890,2
ID_17891,1
ID_17892,1
ID_17893,1
ID_17894,1
ID_17895,1
ID_17896,1
ID_17897,1
ID_17898,2
ID_17899,1
ID_17900,1
ID_17901,1
ID_17902,1
ID_17903,2
ID_17904,1
ID_17905,1
ID_17906,1
ID_17907,1
ID_17908,2
ID_17909,1
ID_17910,1
ID_17911,2
ID_17912,1
ID_17913,1
ID_17914,1
ID_17915,1
ID_17916,1
ID_17917,1
ID_17918,1
ID_17919,1
ID_17920,1
ID_17921,1
ID_17922,1
ID_17923,1
ID_17924,1
ID_17925,1
ID_17926,1
ID_17927,1
ID_17928,1
ID_17929,1
ID_17930,1
ID_17931,1
ID_17932,1
ID_17933,1
ID_17934,1
ID_17935,1
ID_17936,1
ID_17937,1
ID_17938,1
ID_17939,1
ID_17940,2
ID_17941,1
ID_17942,1
ID_17943,2
ID_17944,1
ID_17945,1
ID_17946,1
ID_17947,2
ID_17948,1
ID_17949,1
ID_17950,1
ID_17951,2
ID_17952,2
ID_17953,1
ID_17954,1
ID_17955,1
ID_17956,2
ID_17957,1
ID_17958,1
ID_17959,1
ID_17960,2
ID_17961,2
ID_17962,2
ID_17963,1
ID_17964,1
ID_17965,1
ID_17966,1
ID_17967,1
ID_17968,1
ID_17969,1
ID_17970,2
ID_17971,1
ID_17972,1
ID_17973,2
ID_17974,2
ID_17975,1
ID_17976,2
ID_17977,1
ID_17978,1
ID_17979,1
ID_17980,1
ID_17981,2
ID_17982,1
ID_17983,1
ID_17984,1
ID_17985,1
ID_17986,2
ID_17987,1
ID_17988,2
ID_17989,1
ID_17990,1
ID_17991,1
ID_17992,1
ID_17993,1
ID_17994,2
ID_17995,1
ID_17996,2
ID_17997,1
ID_17998,2
ID_17999,1
ID_18000,1
ID_18001,1
ID_18002,1
ID_18003,1
ID_18004,1
ID_18005,1
ID_18006,1
ID_18007,1
ID_18008,1
ID_18009,1
ID_18010,2
ID_18011,2
ID_18012,2
ID_18013,1
ID_18014,1
ID_18015,1
ID_18016,2
ID_18017,1
ID_18018,1
ID_18019,1
ID_18020,1
ID_18021,1
ID_18022,2
ID_18023,2
ID_18024,1
ID_18025,1
ID_18026,1
ID_18027,1
ID_18028,1
ID_18029,2
ID_18030,1
ID_18031,1
ID_18032,1
ID_18033,2
ID_18034,2
ID_18035,1
ID_18036,1
ID_18037,1
ID_18038,1
ID_18039,2
ID_18040,1
ID_18041,2
ID_18042,1
ID_18043,1
ID_18044,1
ID_18045,2
ID_18046,1
ID_18047,1
ID_18048,1
ID_18049,2
ID_18050,1
ID_18051,2
ID_18052,1
ID_18053,1
ID_18054,1
ID_18055,2
ID_18056,1
ID_18057,2
ID_18058,2
ID_18059,1
ID_18060,1
ID_18061,2
ID_18062,1
ID_18063,2
ID_18064,1
ID_18065,1
ID_18066,1
ID_18067,1
ID_18068,1
ID_18069,1
ID_18070,2
ID_18071,2
ID_18072,1
ID_18073,2
ID_18074,2
ID_18075,1
ID_18076,1
ID_18077,2
ID_18078,1
ID_18079,1
ID_18080,1
ID_18081,2
ID_18082,1
ID_18083,2
ID_18084,2
ID_18085,2
ID_18086,2
ID_18087,2
ID_18088,1
ID_18089,1
ID_18090,1
ID_18091,2
ID_18092,1
ID_18093,1
ID_18094,1
ID_18095,1
ID_18096,1
ID_18097,1
ID_18098,1
ID_18099,1
ID_18100,2
ID_18101,1
ID_18102,2
ID_18103,1
ID_18104,1
ID_18105,1
ID_18106,1
ID_18107,2
ID_18108,1
ID_18109,1
ID_18110,1
ID_18111,1
ID_18112,1
ID_18113,2
ID_18114,1
ID_18115,1
ID_18116,1
ID_18117,2
ID_18118,1
ID_18119,2
ID_18120,2
ID_18121,2
ID_18122,2
ID_18123,2
ID_18124,2
ID_18125,2
ID_18126,1
ID_18127,1
ID_18128,1
ID_18129,2
ID_18130,1
ID_18131,2
ID_18132,2
ID_18133,1
ID_18134,1
ID_18135,2
ID_18136,1
ID_18137,2
ID_18138,1
ID_18139,1
ID_18140,1
ID_18141,2
ID_18142,1
ID_18143,1
ID_18144,2
ID_18145,1
ID_18146,1
ID_18147,1
ID_18148,1
ID_18149,1
ID_18150,1
ID_18151,1
ID_18152,1
ID_18153,2
ID_18154,1
ID_18155,1
ID_18156,1
ID_18157,1
ID_18158,2
ID_18159,1
ID_18160,1
ID_18161,2
ID_18162,1
ID_18163,1
ID_18164,2
ID_18165,1
ID_18166,1
ID_18167,1
ID_18168,1
ID_18169,2
ID_18170,1
ID_18171,2
ID_18172,2
ID_18173,1
ID_18174,1
ID_18175,2
ID_18176,1
ID_18177,1
ID_18178,1
ID_18179,2
ID_18180,1
ID_18181,2
ID_18182,1
ID_18183,1
ID_18184,2
ID_18185,1
ID_18186,2
ID_18187,1
ID_18188,1
ID_18189,2
ID_18190,1
ID_18191,2
ID_18192,2
ID_18193,2
ID_18194,1
ID_18195,1
ID_18196,1
ID_18197,1
ID_18198,1
ID_18199,1
ID_18200,1
ID_18201,1
ID_18202,2
ID_18203,2
ID_18204,1
ID_18205,1
ID_18206,1
ID_18207,1
ID_18208,1
ID_18209,1
ID_18210,1
ID_18211,1
ID_18212,2
ID_18213,1
ID_18214,2
ID_18215,2
ID_18216,1
ID_18217,1
ID_18218,1
ID_18219,1
ID_18220,1
ID_18221,1
ID_18222,2
ID_18223,2
ID_18224,2
ID_18225,2
ID_18226,1
ID_18227,1
ID_18228,1
ID_18229,2
ID_18230,2
ID_18231,2
ID_18232,2
ID_18233,2
ID_18234,1
ID_18235,1
ID_18236,1
ID_18237,1
ID_18238,2
ID_18239,1
ID_18240,1
ID_18241,2
ID_18242,1
ID_18243,1
ID_18244,1
ID_18245,1
ID_18246,2
ID_18247,2
ID_18248,1
ID_18249,2
ID_18250,1
ID_18251,2
ID_18252,1
ID_18253,2
ID_18254,1
ID_18255,1
ID_18256,1
ID_18257,1
ID_18258,1
ID_18259,1
ID_18260,1
ID_18261,1
ID_18262,1
ID_18263,1
ID_18264,1
ID_18265,1
ID_18266,1
ID_18267,1
ID_18268,2
ID_18269,1
ID_18270,2
ID_18271,1
ID_18272,1
ID_18273,1
ID_18274,1
ID_18275,1
ID_18276,1
ID_18277,1
ID_18278,1
ID_18279,1
ID_18280,1
ID_18281,1
ID_18282,2
ID_18283,2
ID_18284,1
ID_18285,1
ID_18286,1
ID_18287,1
ID_18288,2
ID_18289,1
ID_18290,2
ID_18291,1
ID_18292,2
ID_18293,1
ID_18294,1
ID_18295,1
ID_18296,1
ID_18297,2
ID_18298,2
ID_18299,2
ID_18300,2
ID_18301,1
ID_18302,1
ID_18303,2
ID_18304,1
ID_18305,1
ID_18306,1
ID_18307,1
ID_18308,1
ID_18309,2
ID_18310,1
ID_18311,1
ID_18312,1
ID_18313,1
ID_18314,1
ID_18315,1
ID_18316,1
ID_18317,1
ID_18318,1
ID_18319,1
ID_18320,1
ID_18321,1
ID_18322,2
ID_18323,1
ID_18324,2
ID_18325,1
ID_18326,1
ID_18327,1
ID_18328,1
ID_18329,1
ID_18330,1
ID_18331,1
ID_18332,1
ID_18333,1
ID_18334,1
ID_18335,1
ID_18336,2
ID_18337,1
ID_18338,1
ID_18339,1
ID_18340,2
ID_18341,1
ID_18342,1
ID_18343,1
ID_18344,1
ID_18345,1
ID_18346,1
ID_18347,1
ID_18348,1
ID_18349,2
ID_18350,1
ID_18351,1
ID_18352,1
ID_18353,2
ID_18354,1
ID_18355,1
ID_18356,2
ID_18357,1
ID_18358,2
ID_18359,1
ID_18360,1
ID_18361,1
ID_18362,1
ID_18363,1
ID_18364,1
ID_18365,2
ID_18366,1
ID_18367,1
ID_18368,1
ID_18369,2
ID_18370,2
ID_18371,1
ID_18372,1
ID_18373,2
ID_18374,2
ID_18375,2
ID_18376,1
ID_18377,2
ID_18378,1
ID_18379,1
ID_18380,1
ID_18381,1
ID_18382,2
ID_18383,2
ID_18384,1
ID_18385,2
ID_18386,2
ID_18387,1
ID_18388,1
ID_18389,1
ID_18390,1
ID_18391,1
ID_18392,1
ID_18393,1
ID_18394,1
ID_18395,1
ID_18396,1
ID_18397,2
ID_18398,2
ID_18399,1
ID_18400,2
ID_18401,1
ID_18402,1
ID_18403,1
ID_18404,1
ID_18405,1
ID_18406,1
ID_18407,1
ID_18408,1
ID_18409,1
ID_18410,2
ID_18411,1
ID_18412,1
ID_18413,1
ID_18414,1
ID_18415,1
ID_18416,2
ID_18417,1
ID_18418,1
ID_18419,2
ID_18420,1
ID_18421,1
ID_18422,1
ID_18423,2
ID_18424,1
ID_18425,1
ID_18426,1
ID_18427,2
ID_18428,1
ID_18429,1
ID_18430,1
ID_18431,1
ID_18432,1
ID_18433,1
ID_18434,1
ID_18435,1
ID_18436,1
ID_18437,1
ID_18438,1
ID_18439,1
ID_18440,1
ID_18441,2
ID_18442,2
ID_18443,1
ID_18444,2
ID_18445,1
ID_18446,2
ID_18447,2
ID_18448,2
ID_18449,2
ID_18450,2
ID_18451,2
ID_18452,1
ID_18453,2
ID_18454,1
ID_18455,2
ID_18456,2
ID_18457,1
ID_18458,1
ID_18459,1
ID_18460,1
ID_18461,1
ID_18462,1
ID_18463,2
ID_18464,1
ID_18465,2
ID_18466,2
ID_18467,1
ID_18468,1
ID_18469,1
ID_18470,1
ID_18471,1
ID_18472,2
ID_18473,2
ID_18474,1
ID_18475,1
ID_18476,1
ID_18477,1
ID_18478,1
ID_18479,1
ID_18480,1
ID_18481,2
ID_18482,1
ID_18483,1
ID_18484,1
ID_18485,1
ID_18486,2
ID_18487,1
ID_18488,1
ID_18489,1
ID_18490,1
ID_18491,2
ID_18492,1
ID_18493,1
ID_18494,2
ID_18495,1
ID_18496,1
ID_18497,1
ID_18498,1
ID_18499,1
ID_18500,1
ID_18501,1
ID_18502,1
ID_18503,1
ID_18504,1
ID_18505,1
ID_18506,1
ID_18507,1
ID_18508,1
ID_18509,1
ID_18510,1
ID_18511,1
ID_18512,1
ID_18513,1
ID_18514,1
